Data,Polarity,Subjectivity
"b'I won MomoCon :)\n\nHappy I played well, feeling better about Smash n Splash now\n\nMost likely not gonna enter Ultimat\xe2\x80\xa6 https://t.co/rxhXYoEYXc'",0.5,0.5
b'@TempoAxe &gt;:)',0.0,0.0
b'RT @theSirToasty: mfw @LiquidHbox is secretly a god at Ultimate https://t.co/7gJ6Dvk7am',0.0,0.0
b'RT @Potthoff: Where you at @Samsora_ https://t.co/7Boz9AqyAm',0.0,0.0
b'@DamianEstrada @_MandaRapp @TLDoublelift nope :(',0.0,0.0
b'@BrownTown671 The fact that you found it for $49 is nuts.',0.0,0.0
b'@TempoAxe and with pikachu\n\na true legend',0.35,0.65
b'the most cursed thing I\xe2\x80\x99ve seen https://t.co/obc7b25CcT',0.0,0.0
b'This panel was sick. https://t.co/gEFllHcG3s',-0.7142857142857143,0.8571428571428571
"b'RT @FullSail: What does it take to be a successful streamer? Tune in now and watch what @DeejayKnight, @LiquidHbox, @TheMavShow, &amp; @matthew\xe2\x80\xa6'",0.0,0.0
b'RT @TempoAxe: Do you love Melee?\n\nGO TO A TOURNAMENT',0.5,0.6
b'I\xe2\x80\x99m going to watch my favorite GOML sets on stream\n\nSick tournament no matter what\n\nFEEL FREE TO JOIN\n\nhttps://t.co/DnzNKvIvtd',0.4,0.8
b'@ThePhenomenalEE I wouldn\xe2\x80\x99t call it so much a rap album but rather \n\nIt\xe2\x80\x99s a Tyler album\n\nAnd it\xe2\x80\x99s pretty good :)',0.7,0.6000000000000001
"b'@KeytarFriend @C9Mang0 we\xe2\x80\x99re here for a good time, not a long time'",0.0,0.0
b'Since it\xe2\x80\x99s relevant - I\xe2\x80\x99m very lucky to have had someone like @LiQuiD112 who was always open and willing to discuss\xe2\x80\xa6 https://t.co/ATmcr8qBs4',0.0,0.5
b'Good stuff @C9Mang0\n\nVery proud of Melee viewership. I\xe2\x80\x99m aware it goes down when I win usually. I think upsets are\xe2\x80\xa6 https://t.co/vZ2nueXSNJ',0.8,1.0
b'Mango vs. Axe Grand Finals \n\nThis is the happiest L I\xe2\x80\x99ve ever taken LOL\n\nLong live Melee',0.21212121212121213,0.8333333333333334
b'things haven\xe2\x80\x99t been the same since the crab',0.0,0.0
b':) https://t.co/iyGYh2aLHW',0.0,0.0
b'Melee really is the sickest game',-0.4,0.4
b'I\xe2\x80\x99m chaotic good / neutral https://t.co/IMswNoE6nO',0.7,0.6000000000000001
b'RT @DetPikachuMovie: Jigglypuff found out you haven\xe2\x80\x99t seen #DetectivePikachu yet. https://t.co/sz26APbgzD',0.0,0.0
b'@spotdodge_shine defense wins championships',0.8,0.4
"b'Heading to Toronto, wonder if there\xe2\x80\x99s any tourneys happening there this weekend I can enter https://t.co/ixUxMpM9jZ'",0.0,0.0
"b'RT @darink: .@TeamLiquid shaping up to have a great year.\n\nCSGO -- iBUYPOWER win, IEM Sydney win\n\nDota 2 - MDL Macou win\n\nSmash: @LiquidHbo\xe2\x80\xa6'",0.8,0.4
b'@C9Mang0 movie was so fkn sick',-0.7142857142857143,0.8571428571428571
b'liquid is good at video game',0.14999999999999997,0.5
b'@NintendoVS :)',0.0,0.0
b'also gonna stream me going through some of the replies in like 10 min :)\n\nhttps://t.co/bwcwFIln01',0.0,0.0
b'Giving away a $20 Jersey Mikes gift card to one person that responds to this tweet with a picture of their pet OR r\xe2\x80\xa6 https://t.co/EqqD4FZdJY',0.0,0.0
b'@PenguinAnimate &lt;3',0.0,0.0
"b""n e w    v i d e o\n\nI've been trolled / stream sniped while playing Ultimate many times but THIS...\nThis takes the\xe2\x80\xa6 https://t.co/A61VVtzu5g""",0.0,0.0
b'@ssbmslurppp i saw it on an obscure facebook page on my timeline https://t.co/h8YgmF1Vu5',0.0,0.0
"b""don't share this knowledge, it's too powerful https://t.co/JR2n9RCWw9""",0.0,0.0
b'RT @MomoCon: Welcome casters @BamOfThePpl and @LiquidHbox for MomoCon 2019!\n\nMore details about all fighting game tournaments at https://t.\xe2\x80\xa6',-0.4,0.4
b'PART 2:\n\nhttps://t.co/bwcwFIln01 https://t.co/Mp8CmnvbrI',0.0,0.0
b'@Samsora_ Chill',0.0,0.0
b'@SmashNSplash Literally the best Mac N Cheese I\xe2\x80\x99ve ever had',1.0,0.3
b'@MichaelArtress Oof',0.0,0.0
"b'Disney (along with their studios, parks and cruises) currently owns or has the majority stake in:\n\nMarvel Studios\nP\xe2\x80\xa6 https://t.co/dnOqrLbZgf'",0.03125,0.45
b'@TLDoublelift yes',0.0,0.0
b'our time has come https://t.co/7GeVuYIW6B',0.0,0.0
b'@coneyzz \xf0\x9f\x92\x9a',0.0,0.0
b'GOML Melee grind off stream\n\nGOML ultimate grind on stream :)\n\nhttps://t.co/DnzNKw06RN',0.0,0.0
"b'RT @nicknaranjo1: Keanu Reeves\xe2\x80\x99 incredibly sincere, profound answer to Colbert\xe2\x80\x99s question about what happens when we die is why he must be\xe2\x80\xa6'",0.08333333333333333,1.0
b'@IronAndWine Wish I got my hands on the color vinyl remaster',0.0,0.0
b'Bees really are just spicy flies',0.0,0.0
b'RT @SportsCenter: KAWHI. GAME 7. FOR THE WIN. https://t.co/MH9CBjQ2uK',0.2,0.4
b'RT @KingJames: Best 2 words in sports!! I\xe2\x80\x99ll say it again and again and again! GAME 7',0.3,0.35
b'KAWHI LEONARD IS A LEGEND WHAT IN THE HELL WAS THAT',0.0,0.0
b'the mother of my mother beside my mother and my brother https://t.co/tdh90Qi5M0',0.0,0.0
b'to*',0.0,0.0
b'when you don\xe2\x80\x99t have fight @C9Mang0 on Mother\xe2\x80\x99s Day this year https://t.co/2nnuIT3Ylx',0.0,0.0
b'cat alarm clock https://t.co/AMNFg2j1Xz',0.0,0.0
b'RT @SmallishBear249: Shout-out to TOs lol https://t.co/m432egNhTI',0.8,0.7
b'@streamingandre Personal preference - Hbox-specific content on the Hbox channel helps with visibility and people wh\xe2\x80\xa6 https://t.co/AKvIHZ1fjC',0.0,0.0
"b""Like I mentioned, we're re-uploading some of my favorite Hungry A.F. Episodes to my YouTube channel.\n\nToday we've r\xe2\x80\xa6 https://t.co/fSZiH9OsY4""",0.0,0.0
b'@Isaac__Black \xf0\x9f\x99\x8f',0.0,0.0
b'@So_BLatanT I already did by maining puff in ultimate',0.16666666666666666,0.3333333333333333
b'@TLDoublelift go easy on them peter \nfor the sake of the children',0.0,0.0
b'@polarity_kupo \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80',0.0,0.0
b'LMFAOAOAOO NOOOOO\n\nKILL THE AI ITS TOO POWERFUL https://t.co/WozDu6M2HI',0.0,0.0
